Done,(1)willing to get their data added (2) KB+ never used,SubscriptionId,InstitutionName,NewJiscBand,LegacyJiscBand,Sector,OrderDate,ResourceName,SubscriptionStart,SubscriptionExpiry,AgreementName,AgreementStartDate,AgreementEndDate,LicenceType,SubscriptionStatus,Agreement Type
,,34951,University of South Wales (Glamorgan),,,,,Carl Giles Digital Archive,2011-06-28,2100-09-01,,,,,,
,,35133,University of South Wales (Glamorgan),,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-08-01,2016-07-31,,,,,,
,,36207,University of South Wales (Glamorgan),,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,27448,University of South Wales (Glamorgan),,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-09-28,2014-08-31,,,,,,
,,34393,University of South Wales (Glamorgan),,,,,Info4education - Portal (All Products) 3 Year Commitment,2011-06-01,2014-05-31,,,,,,
,,28040,University of South Wales (Glamorgan),,,,,Institution of Civil Engineers Virtual Library Archive (1836-2001),2007-08-01,2113-12-31,,,,,,
,,41466,University of South Wales (Glamorgan),,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-27,2018-02-06,,,,,,
,,41197,University of South Wales (Glamorgan),,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2013-01-04,2015-07-31,,,,,,
,,29398,University of South Wales (Glamorgan),,,,,Oxford Journals Archive,2007-08-01,2111-07-31,,,,,,
,,41634,University of South Wales (Glamorgan),,,,,RSC Journals Archive 2005-2007,2013-03-13,2018-12-31,,,,,,
,,30114,University of South Wales (Glamorgan),,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,34908,University of South Wales (Newport),,,,,BFI InView ,2011-06-23,2014-08-31,,,,,,
,,32047,University of South Wales (Newport),,,,,Cambridge Journals Digital Archive,2010-08-19,2015-06-30,,,,,,
,,36248,University of South Wales (Newport),,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,40101,University of South Wales (Newport),,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-10-01,2015-07-31,,,,,,
,,40102,University of South Wales (Newport),,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-10-01,2015-07-31,,,,,,
,,40103,University of South Wales (Newport),,,,,JSTOR - Arts & Sciences III Collection-2012 renewal,2012-10-01,2015-07-31,,,,,,
,,39242,University of South Wales (Newport),,,,,The Times Digital Archive (1785-1985) 2011-2014,2012-08-17,2014-07-31,,,,,,
,,32059,University of South Wales (Newport),,,,,Web of Science Backfiles,2010-08-19,2110-08-30,,,,,,
,,46359,University of South Wales (Newport),,,,,BioMed Central and SpringerOpen Supporter Membership 2014,41711,42004,,,,,,
,,37898,University of Southampton,,,,, JSTOR - Health & General Sciences Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,42298,University of Southampton,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2013-06-03,2014-10-31,,,,,,
,,43010,University of Southampton,,,,,19th Century British Library Newspapers ,2013-08-01,2014-03-24,,,,,,
,,39257,University of Southampton,,,,,"19th Century UK Periodicals Online, Series 1 2012-2015 Agreement",2012-08-20,2015-07-31,,,,,,
,,35249,University of Southampton,,,,,ACLS Humanities E-Book 2011-2014,2011-08-01,2014-07-31,,,,,,
,,42845,University of Southampton,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,40027,University of Southampton,,,,,American Chemical Society NESLi2 2013-15 agreement,2013-01-01,2015-12-31,,,,,,
,,45977,University of Southampton,,,,,American Institute of Physics (AIP) NESLi2 - 2014 to 2016 agreement,2014-01-21,2016-12-31,,,,,,
,,36433,University of Southampton,,,,,Annual Reviews NESLi2 2012-2014 agreement (3 year commitment) ,2012-01-01,2014-12-31,,,,,,
,,35250,University of Southampton,,,,,Brill Journal Archive Online Part 2 : Complete Collection,2011-07-19,2014-06-30,,,,,,
,,42262,University of Southampton,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-05-30,2018-12-31,,,,,,
,,34069,University of Southampton,,,,,British Standards Online,2011-06-01,2014-05-31,,,,,,
,,37361,University of Southampton,,,,,Bureau van Dijk Databases 2012-2015 Agreement ,2012-12-01,2015-11-30,,,,,,
,,32200,University of Southampton,,,,,Cambridge Journals Digital Archive,2010-08-27,2015-06-30,,,,,,
,,36977,University of Southampton,,,,,Cell Press NESLi2 2012 to 2016 offer,2012-01-01,2016-12-31,,,,,,
,,35083,University of Southampton,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-08-01,2016-07-31,,,,,,
,,42401,University of Southampton,,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2016",2013-08-01,2014-07-31,,,,,,
,,36270,University of Southampton,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,27468,University of Southampton,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-11-06,2014-08-31,,,,,,
,,44152,University of Southampton,,,,,Grove Art and Grove Music Online joint offer (discounted pricing) 2013-2014,2013-09-20,2014-08-31,,,,,,
,,41882,University of Southampton,,,,,Historic Digimap 2013-2016 agreement,2013-08-01,2016-07-31,,,,,,
,,41053,University of Southampton,,,,,IMechE NESLi2 SMP 2013-2014 offer,2013-01-01,2014-12-31,,,,,,
,,45205,University of Southampton,,,,,IOP Publishing NESLi2 2014 agreement - Option 1,2014-01-01,2014-12-31,,,,,,
,,35086,University of Southampton,,,,,JISC eCollections for EEBO only subscribers,2011-08-01,2014-07-31,,,,,,
,,44296,University of Southampton,,,,,Journal Citation Reports 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,41537,University of Southampton,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-03-04,2018-02-06,,,,,,
,,37894,University of Southampton,,,,,JSTOR - Arts & Sciences I Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37895,University of Southampton,,,,,JSTOR - Arts & Sciences II Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37896,University of Southampton,,,,,JSTOR - Business I Collection 2012 renewal,2012-08-01,2015-07-31,,,,,,
,,39091,University of Southampton,,,,,JSTOR - Business II Collection-2012 renewal,2012-08-07,2015-07-31,,,,,,
,,37897,University of Southampton,,,,,JSTOR - Ecology & Botany Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37899,University of Southampton,,,,,JSTOR - Language & Literature Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37900,University of Southampton,,,,,JSTOR - Music Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,40968,University of Southampton,,,,,Knovel Interactive Library 2012 - 2015,2012-12-10,2015-07-31,,,,,,
,,45754,University of Southampton,,,,,Knowledge Unlatched Open Access eBooks 2013 Pilot Collection,2014-03-01,2114-12-31,,,,,,
,,44962,University of Southampton,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014,2014-01-01,2014-12-31,,,,,,
,,44153,University of Southampton,,,,,Oxford Dictionary of National Biography 2013-2014,2013-09-20,2014-08-31,,,,,,
,,44154,University of Southampton,,,,,Oxford English Dictionary Online 2013-2014,2013-09-20,2014-08-31,,,,,,
,,44155,University of Southampton,,,,,Oxford Reference Online Premium Collection: for existing subscribers only 2013-2014,2013-09-20,2014-08-31,,,,,,
,,35984,University of Southampton,,,,,Portico,2011-09-27,2014-08-31,,,,,,
,,44763,University of Southampton,,,,,Project MUSE 2014 NESLi2 Agreement,2014-01-01,2014-12-31,,,,,,
,,45481,University of Southampton,,,,,PYMCA for Education,2013-12-17,2014-11-30,,,,,,
,,36902,University of Southampton,,,,,Reaxys 2011-2014,2011-12-16,2014-10-31,,,,,,
,,44856,University of Southampton,,,,,Rock's Backpages 2013-2016 three-year commitment,2013-11-01,2016-10-31,,,,,,
,,39907,University of Southampton,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,41881,University of Southampton,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-04-29,2018-12-31,,,,,,
,,45927,University of Southampton,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,40097,University of Southampton,,,,,Springer Science+Business Media NESLi2 2013-2015 Option 1 offer: Closed Consortium Option,2013-01-01,2015-12-31,,,,,,
,,41880,University of Southampton,,,,,SpringerProtocols,2013-04-29,2017-12-31,,,,,,
,,43009,University of Southampton,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive",2013-07-10,2016-06-30,,,,,,
,,45455,University of Southampton,,,,,The Burney Collection ,2014-01-01,2015-07-31,,,,,,
,,44295,University of Southampton,,,,,Web of Knowledge Upgrade 2013-2016 (3 Year Commitment),2013-10-01,2016-09-30,,,,,,
,,30133,University of Southampton,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,37105,University of Southampton,,,,,Wiley Online Library NESLi2 2012-2014,2012-01-20,2014-12-31,,,,,,
,,46220,University of St Andrews,,,,,RSC Journals Archive 1841-2007 for NESLi2 subscribers,41684,43465,,,,,,
,,40894,University of St Andrews,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-12-04,2014-10-31,,,,,,
,,42859,University of St Andrews,,,,,19th Century British Library Newspapers ,2013-08-01,2014-03-24,,,,,,
,,35381,University of St Andrews,,,,,ACLS Humanities E-Book - Single Payment Discount 2011-2014,2011-08-01,2014-07-31,,,,,,
,,40878,University of St Andrews,,,,,ACS SHEDL 2013-15 (American Chemical Society) offer,2013-01-01,2015-12-31,,,,,,
,,43246,University of St Andrews,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
,,36109,University of St Andrews,,,,,Annual Reviews NESLi2 2012-2014 agreement (3 year commitment) ,2012-01-01,2014-12-31,,,,,,
,,31592,University of St Andrews,,,,,BFI InView ,2010-07-23,2014-08-31,,,,,,
,,31593,University of St Andrews,,,,,BIOSIS Previews Backfile 1969-2008,2010-07-23,2112-09-30,,,,,,
,,40640,University of St Andrews,,,,,Bloomsbury Journals Collection SHEDL 2013-2015 offer ,2013-01-01,2015-12-31,,,,,,
,,42249,University of St Andrews,,,,,"Brill Journal Archive Online Parts 1, 1a and 2  (JOBA1 & 2) - Vol 1 to 2009 - June 2013 to December 2018",2013-05-30,2018-12-31,,,,,,
,,45690,University of St Andrews,,,,,Brill Journals SHEDL agreement 2014-16,2014-01-01,2016-12-31,,,,,,
,,43218,University of St Andrews,,,,,Brockelmann Online,2013-07-23,2113-08-18,,,,,,
,,33633,University of St Andrews,,,,,Cambridge Journals Digital Archive,2011-01-25,2015-06-30,,,,,,
,,38360,University of St Andrews,,,,,Cambridge University Press SHEDL 2012-2014 offer,2012-01-01,2014-12-31,,,,,,
,,35951,University of St Andrews,,,,,Carl Giles Digital Archive,2011-09-24,2100-09-01,,,,,,
,,37201,University of St Andrews,,,,,Cell Press NESLi2 2012 to 2016 offer,2012-02-10,2016-12-31,,,,,,
,,34627,University of St Andrews,,,,,Credo Reference 500+ (standard package) 3 Year Commitment 2011-2014,2011-06-02,2014-05-31,,,,,,
,,35378,University of St Andrews,,,,,Digimap Ordnance Survey Collection®  2011-2016,2011-08-01,2016-07-31,,,,,,
,,43639,University of St Andrews,,,,,Digital Library of Core E-Resources on Ireland,2013-08-15,2034-03-31,,,,,,
,,42651,University of St Andrews,,,,,Drama Online: Annual Subscription with Early Adopter Discount,2013-07-01,2015-02-28,,,,,,
,,42665,University of St Andrews,,,,,"Education Literature Datasets (formerly British Education Index, Australian Education Index and ERIC) 2013-2014",2013-08-01,2014-07-31,,,,,,
,,43060,University of St Andrews,,,,,Elsevier Gold OA 2013 Prepayment Scheme,2013-07-15,2014-04-01,,,,,,
,,36139,University of St Andrews,,,,,Elsevier NESLi2 2012-2016 offer,2012-01-01,2016-12-31,,,,,,
,,46060,University of St Andrews,,,,,"Encyclopaedia Britannica - 4 Month Free Trial (3rd Feb to 31st May 2014) - Image Quest, Britannica Online Academic Edition, eBook Collection",2014-02-01,2014-05-31,,,,,,
,,43217,University of St Andrews,,,,,Encyclopedia of Arabic Language and Linguistics Online Perpetual Purchase,2013-07-23,2113-08-16,,,,,,
,,45248,University of St Andrews,,,,,Environment Digimap (2013-2014),2013-12-04,2014-07-31,,,,,,
,,40519,University of St Andrews,,,,,EUP SHEDL 2013-2015 (Edinburgh University Press) offer,2013-01-01,2015-12-31,,,,,,
,,27469,University of St Andrews,,,,,Foreign Broadcast Information Service Daily Reports: JISC Collections Selection,2009-11-26,2014-08-31,,,,,,
,,44541,University of St Andrews,,,,,Gale Virtual Reference Library e-book collection evidence-based purchase,2013-10-10,2014-03-31,,,,,,
,,44294,University of St Andrews,,,,,Grove Art and Grove Music Online joint offer (discounted pricing) 2013-2014,2013-09-27,2014-08-31,,,,,,
,,31590,University of St Andrews,,,,,IOP Journal Archive 1874-1998,2010-07-23,2014-12-31,,,,,,
,,34490,University of St Andrews,,,,,JISC eCollections for EEBO only subscribers,2011-08-01,2014-07-31,,,,,,
,,37060,University of St Andrews,,,,,Journal of Visualized Experiments (JoVE) NESLi2 SMP 2012 offer,2012-01-12,2014-12-31,,,,,,
,,41393,University of St Andrews,,,,,Journals Usage Statistics Portal (JUSP) - Institutional Participation Agreement,2013-02-25,2018-02-06,,,,,,
,,37732,University of St Andrews,,,,,JSTOR - Arts & Sciences X Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,37733,University of St Andrews,,,,,JSTOR - Arts & Sciences XI Collection-2012 renewal,2012-08-01,2015-07-31,,,,,,
,,45289,University of St Andrews,,,,,Karger SHEDL 2014-16,2014-01-01,2016-12-31,,,,,,
,,44770,University of St Andrews,,,,,Knowledge Unlatched Open Access eBooks 2013 Pilot Collection,2014-02-01,2114-12-31,,,,,,
,,41213,University of St Andrews,,,,,Literature Online  2013 - 2015,2013-01-11,2015-12-31,,,,,,
,,43275,University of St Andrews,,,,,LOCKSS (Lots Of Copies Keep Stuff Safe) UK Alliance Membership 2013-2014,2013-08-01,2014-07-31,,,,,,
,,32798,University of St Andrews,,,,,Marine Digimap,2010-10-19,2016-07-31,,,,,,
,,45189,University of St Andrews,,,,,Nature Publishing Group NESLi2 Journals Agreement 2014,2014-01-01,2014-12-31,,,,,,
,,42529,University of St Andrews,,,,,Nineteenth Century Collections Online: archives 1-4  without MARC Records (2013-2016 for access via Cengage's platform),2013-06-14,2016-03-31,,,,,,
,,44293,University of St Andrews,,,,,Oxford Dictionary of National Biography 2013-2014,2013-09-27,2014-08-31,,,,,,
,,44290,University of St Andrews,,,,,Oxford English Dictionary Online 2013-2014,2013-09-27,2014-08-31,,,,,,
,,35887,University of St Andrews,,,,,Oxford Journals Archive and Archive Upgrade (2011-2014 for access via OUP's platform),2011-09-14,2014-07-31,,,,,,
,,41143,University of St Andrews,,,,,Oxford Journals SHEDL 2013-2015 offer,2013-01-01,2015-12-31,,,,,,
,,44291,University of St Andrews,,,,,Oxford Language Dictionaries Online 2013-2014,2013-09-27,2014-08-31,,,,,,
,,44288,University of St Andrews,,,,,Oxford Reference Online Premium Collection: for existing subscribers only 2013-2014,2013-09-27,2014-08-31,,,,,,
,,44300,University of St Andrews,,,,,Oxford Scholarship Online 2013-2014,2013-09-27,2014-08-31,,,,,,
,,44851,University of St Andrews,,,,,Project MUSE SHEDL 2014 Offer,2014-01-01,2014-12-31,,,,,,
,,45956,University of St Andrews,,,,,PYMCA for Education,2014-01-21,2014-11-30,,,,,,
,,36894,University of St Andrews,,,,,Reaxys 2011-2014,2011-12-16,2014-10-31,,,,,,
,,44550,University of St Andrews,,,,,Rock's Backpages 2013-2016 annual commitment,2013-11-01,2016-10-31,,,,,,
,,40056,University of St Andrews,,,,,Royal Society of Chemistry NESLi2 2013-15 RSC Gold offer,2013-01-01,2015-12-31,,,,,,
,,41744,University of St Andrews,,,,,RSC Journals Archive 2005-2007 for NESLi2 and/or 1841-2004 Archive Subscribers,2013-04-04,2018-12-31,,,,,,
,,41953,University of St Andrews,,,,,SAGE Publications SHEDL 2013-15 Offer,2013-01-01,2015-12-31,,,,,,
,,45921,University of St Andrews,,,,,SCOAP3 Project,2014-01-01,2016-12-31,,,,,,
,,36619,University of St Andrews,,,,,Scran 2011 renewal,2011-11-22,2014-10-31,,,,,,
,,42987,University of St Andrews,,,,,SHEDL JoVE (Journal of Visualized Excperiments),2013-08-01,2016-07-31,,,,,,
,,44893,University of St Andrews,,,,,SHEDL Web of Knowledge 2013-2018,2013-10-01,2018-09-30,,,,,,
,,38896,University of St Andrews,,,,,Springer Science + Business Media SHEDL 2012-2014 offer,2012-01-01,2014-12-31,,,,,,
,,40693,University of St Andrews,,,,,Springer SHEDL Adis Journals 2013-2014,2013-01-01,2015-12-31,,,,,,
,,41828,University of St Andrews,,,,,SpringerProtocols,2013-04-26,2017-12-31,,,,,,
,,42733,University of St Andrews,,,,,"Taylor & Francis Geography, Planning, Urban and Environment Online Archive 2013-2016",2013-07-01,2016-06-30,,,,,,
,,46137,University of St Andrews,,,,,The Burney Collection ,2014-02-04,2015-07-31,,,,,,
,,35375,University of St Andrews,,,,,The Times Digital Archive (1785-2006 and rolling) 2011-2014,2011-08-01,2014-07-31,,,,,,
,,30134,University of St Andrews,,,,,Web of Science Backfiles,2007-08-31,2110-08-30,,,,,,
,,36140,University of St Andrews,,,,,Wiley Online Library NESLi2 2012-2014,2012-01-01,2014-12-31,,,,,,
,,46377,University of Strathclyde,,,,,Institution of Civil Engineers Virtual Library Archive (1836-2001),2014-03-19,2018-12-31,,,,,,
,,40093,University of Strathclyde,,,,,"18th and 19th and 20th Century House of Commons Parliamentary Papers 2012-2014, including British Periodicals Collections I and II and Periodicals Archive Online: JISC Collections Selection from 2013-2014",2012-11-01,2014-10-31,,,,,,
,,39816,University of Strathclyde,,,,,19th Century British Pamphlets,2012-09-20,2019-07-31,,,,,,
,,40880,University of Strathclyde,,,,,ACS SHEDL 2013-15 (American Chemical Society) offer,2013-01-01,2015-12-31,,,,,,
,,43134,University of Strathclyde,,,,,American Chemical Society Legacy Archives ,2013-08-01,2113-07-31,,,,,,
